ncessch,school_name,zip_mailing,city_location,state_location,school_level,enrollment,lowest_grade_offered,highest_grade_offered
362859003868,LINCOLN MIDDLE SCHOOL,13203,SYRACUSE,NY,2,536.0,6.0,8.0
362859003869,MCKINLEY-BRIGHTON ELEMENTARY SCHOOL,13205,SYRACUSE,NY,1,524.0,-1.0,8.0
362859003870,MEACHEM ELEMENTARY SCHOOL,13205,SYRACUSE,NY,1,369.0,-1.0,6.0
362859003871,NOTTINGHAM HIGH SCHOOL,13224,SYRACUSE,NY,3,1304.0,9.0,12.0
362859003873,PORTER ELEMENTARY SCHOOL,13204,SYRACUSE,NY,1,390.0,-1.0,5.0
362859003875,ROBERTS K-8 SCHOOL,13207,SYRACUSE,NY,1,673.0,-1.0,8.0
362859003877,SALEM HYDE ELEMENTARY SCHOOL,13203,SYRACUSE,NY,1,566.0,-1.0,6.0
362859003879,SEYMOUR DUAL LANGUAGE ACADEMY,13204,SYRACUSE,NY,1,567.0,-1.0,5.0
362859003881,VAN DUYN ELEMENTARY SCHOOL,13207,SYRACUSE,NY,1,459.0,-1.0,5.0
362859003883,WEBSTER ELEMENTARY SCHOOL,13208,SYRACUSE,NY,1,636.0,-1.0,7.0
362859005977,INSTITUTE OF TECHNOLOGY AT SYRACUSE CENTRAL,13202,SYRACUSE,NY,3,550.0,9.0,12.0
362859006134,EXPEDITIONARY LEARNING MIDDLE SCHOOL,13205,SYRACUSE,NY,2,173.0,6.0,8.0
362859006272,WESTSIDE ACADEMY AT BLODGETT,13204,SYRACUSE,NY,-1,,,
362859006467,ONONDAGA CNTY SHERIFFS DEPT,12211,SYRACUSE,NY,3,22.0,9.0,12.0
362859006480,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,13204,SYRACUSE,NY,3,1034.0,9.0,12.0
362859006481,DELAWARE PRIMARY SCHOOL,13204,SYRACUSE,NY,1,583.0,-1.0,5.0
362859006510,SYRACUSE LATIN SCHOOL,13210,SYRACUSE,NY,1,598.0,-1.0,6.0
362859006674,STEAM AT DR KING ELEMENTARY SCHOOL,13202,SYRACUSE,NY,1,474.0,-1.0,5.0
362859006677,BRIGHTON ACADEMY,13205,SYRACUSE,NY,2,346.0,6.0,8.0
362859006702,SYRACUSE STEM AT BLODGETT,13204,SYRACUSE,NY,2,417.0,6.0,8.0
362862003468,TACONIC HILLS ELEMENTARY SCHOOL,12521,CRARYVILLE,NY,1,633.0,-1.0,6.0
362862003886,TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL,12521,CRARYVILLE,NY,3,608.0,7.0,12.0
362865003888,JOHN PAULDING SCHOOL,10591,TARRYTOWN,NY,1,204.0,0.0,1.0
362865003889,SLEEPY HOLLOW HIGH SCHOOL,10591,SLEEPY HOLLOW,NY,3,872.0,8.0,12.0
362865003891,W L MORSE SCHOOL,10591,SLEEPY HOLLOW,NY,1,398.0,1.0,2.0
362865003892,WASHINGTON IRVING INTERM SCHOOL,10591,TARRYTOWN,NY,1,602.0,3.0,5.0
362865005886,SLEEPY HOLLOW MIDDLE SCHOOL,10591,NORTH TARRYTOWN,NY,2,606.0,6.0,8.0
362868003893,TICONDEROGA ELEMENTARY SCHOOL,12883,TICONDEROGA,NY,1,310.0,-1.0,5.0
362868003894,TICONDEROGA MIDDLE SCHOOL,12883,TICONDEROGA,NY,2,174.0,6.0,8.0
362868003895,TICONDEROGA SENIOR HIGH SCHOOL,12883,TICONDEROGA,NY,3,236.0,9.0,12.0
362871003897,TIOGA ELEMENTARY SCHOOL,13845,TIOGA CENTER,NY,1,368.0,-1.0,4.0
362871003898,TIOGA MIDDLE SCHOOL,13845,TIOGA CENTER,NY,2,289.0,5.0,8.0
362871003899,TIOGA SENIOR HIGH SCHOOL,13845,TIOGA CENTER,NY,3,263.0,9.0,12.0
362874003902,FLETCHER ELEMENTARY SCHOOL,14150,TONAWANDA,NY,1,267.0,3.0,6.0
362874003904,MULLEN ELEMENTARY SCHOOL,14150,TONAWANDA,NY,1,252.0,0.0,4.0
362874003905,RIVERVIEW ELEMENTARY SCHOOL,14150,TONAWANDA,NY,1,325.0,-1.0,3.0
362874003907,TONAWANDA MIDDLE/HIGH SCHOOL,14150,TONAWANDA,NY,3,925.0,6.0,12.0
362880003908,TOWN OF WEBB SCHOOL,13420,OLD FORGE,NY,4,272.0,-1.0,12.0
362889003909,TRI-VALLEY ELEMENTARY SCHOOL,12740,GRAHAMSVILLE,NY,1,519.0,-1.0,6.0
362889003910,TRI-VALLEY SECONDARY SCHOOL,12740,GRAHAMSVILLE,NY,3,463.0,7.0,12.0
362895003912,CARROLL HILL SCHOOL,12180,TROY,NY,1,393.0,0.0,5.0
362895003913,PS 2,12180,TROY,NY,1,297.0,-1.0,5.0
362895003915,PS 14,12180,TROY,NY,1,533.0,-1.0,5.0
362895003916,PS 16,12180,TROY,NY,1,285.0,0.0,5.0
362895003917,PS 18,12180,TROY,NY,1,322.0,0.0,5.0
362895003918,TROY HIGH SCHOOL,12180,TROY,NY,3,1152.0,9.0,12.0
362895003919,TROY MIDDLE SCHOOL,12180,TROY,NY,2,890.0,6.0,8.0
362895006491,RENSSELAER COUNTY JAIL,12180,TROY,NY,3,1.0,12.0,12.0
362898003920,TRUMANSBURG ELEMENTARY SCHOOL,14886,TRUMANSBURG,NY,1,429.0,-1.0,4.0
362898003921,CHARLES O DICKERSON HIGH SCHOOL,14886,TRUMANSBURG,NY,3,300.0,9.0,12.0
362898003922,RUSSELL I DOIG MIDDLE SCHOOL,14886,TRUMANSBURG,NY,2,314.0,5.0,8.0
362904002757,TUCKAHOE MIDDLE SCHOOL,10707,EASTCHESTER,NY,2,268.0,6.0,9.0
362904003923,TUCKAHOE HIGH SCHOOL,10709,EASTCHESTER,NY,3,305.0,9.0,12.0
362904003924,WILLIAM E COTTLE SCHOOL,10707,EASTCHESTER,NY,1,611.0,0.0,7.0
362907003925,TUCKAHOE SCHOOL,11968,SOUTHAMPTON,NY,1,267.0,-1.0,8.0
362913003926,TULLY ELEMENTARY SCHOOL,13159,TULLY,NY,1,405.0,-1.0,6.0
362913003927,TULLY JUNIOR-SENIOR HIGH SCHOOL,13159,TULLY,NY,3,365.0,7.0,12.0
362916003928,L P QUINN ELEMENTARY SCHOOL,12986,TUPPER LAKE,NY,1,438.0,-1.0,6.0
362916003929,TUPPER LAKE MIDDLE-HIGH SCHOOL,12986,TUPPER LAKE,NY,3,313.0,7.0,12.0
362919003930,GEORGE F BAKER HIGH SCHOOL,10987,TUXEDO PARK,NY,3,101.0,7.0,12.0
362919004753,GEORGE GRANT MASON ELEMENTARY SCHOOL,10987,TUXEDO PARK,NY,1,122.0,0.0,6.0
362924003933,UNADILLA ELEMENTARY SCHOOL,13849,UNADILLA,NY,1,332.0,0.0,5.0
362924003934,UNATEGO JUNIOR-SENIOR HIGH SCHOOL,13825,OTEGO,NY,3,208.0,9.0,12.0
362924006140,UNATEGO MIDDLE SCHOOL,13825,OTEGO,NY,2,176.0,6.0,8.0
362925003935,ANDREW J SMITH ELEMENTARY SCHOOL,13160,UNION SPRINGS,NY,1,393.0,-1.0,5.0
362925003937,UNION SPRINGS HIGH SCHOOL,13160,UNION SPRINGS,NY,3,245.0,9.0,12.0
362925006575,UNION SPRINGS MIDDLE SCHOOL,13160,UNION SPRINGS,NY,2,185.0,6.0,8.0
362928003938,CALIFORNIA AVENUE ELEMENTARY SCHOOL,11553,UNIONDALE,NY,1,798.0,-1.0,5.0
362928003939,GRAND AVENUE ELEMENTARY SCHOOL,11510,NORTH BALDWIN,NY,1,322.0,-1.0,5.0
362928003940,LAWRENCE ROAD MIDDLE SCHOOL,11550,HEMPSTEAD,NY,2,802.0,6.0,8.0
362928003941,NORTHERN PARKWAY ELEMENTARY SCHOOL,11553,UNIONDALE,NY,1,692.0,-1.0,5.0
362928003942,SMITH STREET ELEMENTARY SCHOOL,11553,UNIONDALE,NY,1,460.0,-1.0,5.0
362928003943,TURTLE HOOK MIDDLE SCHOOL,11553,UNIONDALE,NY,2,802.0,6.0,8.0
362928003944,UNIONDALE HIGH SCHOOL,11553,UNIONDALE,NY,3,2311.0,9.0,12.0
362928003945,WALNUT STREET ELEMENTARY SCHOOL,11553,UNIONDALE,NY,1,535.0,-1.0,5.0
362937000231,CHRISTOPHER COLUMBUS ELEMENTARY SCHOOL,13501,UTICA,NY,1,663.0,0.0,6.0
362937000262,WATSON WILLIAMS ELEMENTARY SCHOOL,13501,UTICA,NY,1,672.0,0.0,6.0
362937003946,ALBANY ELEMENTARY SCHOOL,13501,UTICA,NY,1,584.0,0.0,6.0
362937003948,GENERAL HERKIMER ELEMENTARY SCHOOL,13502,UTICA,NY,1,738.0,0.0,6.0
362937003950,HUGH R JONES ELEMENTARY SCHOOL,13501,UTICA,NY,1,470.0,0.0,6.0
362937003951,JOHN F HUGHES ELEMENTARY SCHOOL,13501,UTICA,NY,1,429.0,0.0,6.0
362937003952,JOHN F KENNEDY MIDDLE SCHOOL,13502,UTICA,NY,2,687.0,7.0,8.0
362937003954,KERNAN ELEMENTARY SCHOOL,13502,UTICA,NY,1,591.0,0.0,6.0
362937003957,MARTIN LUTHER KING JR ELEMENTARY SCHOOL,13501,UTICA,NY,1,350.0,0.0,6.0
362937003961,THOMAS JEFFERSON ELEMENTARY SCHOOL,13502,UTICA,NY,1,567.0,0.0,6.0
362937003962,SENATOR JAMES H DONOVAN MIDDLE SCHOOL,13502,UTICA,NY,2,717.0,7.0,8.0
362937003963,THOMAS R PROCTOR HIGH SCHOOL,13501,UTICA,NY,3,2691.0,9.0,12.0
362937006287,ROSCOE CONKLING ELEMENTARY SCHOOL,13501,UTICA,NY,1,578.0,0.0,6.0
362940001521,VALHALLA MIDDLE SCHOOL,10595,VALHALLA,NY,2,336.0,6.0,8.0
362940004536,VIRGINIA ROAD ELEMENTARY SCHOOL,10603,WHITE PLAINS,NY,1,307.0,0.0,2.0
362940004537,VALHALLA HIGH SCHOOL,10595,VALHALLA,NY,3,431.0,9.0,12.0
362940004572,KENSICO SCHOOL,10595,VALHALLA,NY,1,313.0,3.0,5.0
362943003969,HOWELL ROAD SCHOOL,11580,VALLEY STREAM,NY,1,480.0,0.0,6.0
362943003970,JAMES A DEVER SCHOOL,11580,VALLEY STREAM,NY,1,431.0,0.0,6.0
362943003971,WHEELER AVENUE SCHOOL,11580,VALLEY STREAM,NY,1,584.0,1.0,6.0
362943003972,WILLOW ROAD SCHOOL,11010,FRANKLIN SQUARE,NY,1,468.0,0.0,6.0
362946003973,BROOKLYN AVENUE SCHOOL,11581,VALLEY STREAM,NY,1,337.0,0.0,6.0
362946003974,ROBERT W CARBONARO SCHOOL,11581,VALLEY STREAM,NY,1,429.0,0.0,6.0
362946003976,WILLIAM L BUCK SCHOOL,11581,VALLEY STREAM,NY,1,328.0,0.0,6.0
362949003977,CLEARSTREAM AVENUE SCHOOL,11580,VALLEY STREAM,NY,1,387.0,0.0,6.0
362949003978,FOREST ROAD SCHOOL,11581,VALLEY STREAM,NY,1,342.0,0.0,6.0
362949003979,SHAW AVENUE SCHOOL,11580,VALLEY STREAM,NY,1,735.0,0.0,6.0
362952003980,VALLEY STREAM CENTRAL HIGH SCHOOL,11580,VALLEY STREAM,NY,3,964.0,10.0,12.0
362952003981,VALLEY STREAM MEMORIAL JUNIOR HIGH SCHOOL,11580,VALLEY STREAM,NY,2,982.0,7.0,9.0
362952003982,VALLEY STREAM NORTH HIGH SCHOOL,11010,FRANKLIN SQUARE,NY,3,1347.0,7.0,12.0
362952003983,VALLEY STREAM SOUTH HIGH SCHOOL,11581,VALLEY STREAM,NY,3,1249.0,7.0,12.0
362961003984,AFRICAN ROAD ELEMENTARY SCHOOL,13850,VESTAL,NY,1,295.0,0.0,5.0
362961003985,VESTAL MIDDLE SCHOOL,13850,VESTAL,NY,2,756.0,6.0,8.0
362961003986,CLAYTON AVENUE ELEMENTARY SCHOOL,13850,VESTAL,NY,1,291.0,0.0,5.0
362961003987,GLENWOOD ELEMENTARY SCHOOL,13850,VESTAL,NY,1,304.0,0.0,5.0
362961003989,TIOGA HILLS ELEMENTARY SCHOOL,13732,APALACHIN,NY,1,266.0,0.0,5.0
362961003990,VESTAL HILLS ELEMENTARY SCHOOL,13850,VESTAL,NY,1,367.0,0.0,5.0
362961003992,VESTAL SENIOR HIGH SCHOOL,13850,VESTAL,NY,3,1008.0,9.0,12.0
362964003993,VICTOR INTERMEDIATE SCHOOL,14564,VICTOR,NY,2,972.0,4.0,6.0
362964003994,VICTOR JUNIOR HIGH SCHOOL,14564,VICTOR,NY,2,653.0,7.0,8.0
362964003995,VICTOR PRIMARY SCHOOL,14564,VICTOR,NY,1,673.0,0.0,4.0
362964003996,VICTOR SENIOR HIGH SCHOOL,14564,VICTOR,NY,3,1390.0,9.0,12.0
362964005334,VICTOR EARLY CHILDHOOD SCHOOL,14564,VICTOR,NY,1,710.0,-1.0,1.0
362967003997,CLAYTON A BOUTON HIGH SCHOOL,12186,VOORHEESVILLE,NY,3,359.0,9.0,12.0
362967003998,VOORHEESVILLE ELEMENTARY SCHOOL,12186,VOORHEESVILLE,NY,1,569.0,0.0,5.0
362967006128,VOORHEESVILLE MIDDLE SCHOOL,12186,VOORHEESVILLE,NY,2,252.0,6.0,8.0
362976003999,WAINSCOTT SCHOOL,11975,WAINSCOTT,NY,1,29.0,0.0,3.0
362979004000,LEPTONDALE ELEMENTARY SCHOOL,12589,WALLKILL,NY,1,471.0,0.0,6.0
362979004001,OSTRANDER ELEMENTARY SCHOOL,12589,WALLKILL,NY,1,470.0,0.0,6.0
362979004002,PLATTEKILL ELEMENTARY SCHOOL,12589,PLATTEKILL,NY,1,427.0,0.0,6.0
362979004003,JOHN G BORDEN MIDDLE SCHOOL,12589,WALLKILL,NY,2,478.0,7.0,8.0
362979004004,WALLKILL SENIOR HIGH SCHOOL,12589,WALLKILL,NY,3,985.0,9.0,12.0
362982004005,TOWNSEND ELEMENTARY SCHOOL,13856,WALTON,NY,1,411.0,-1.0,5.0
362982004006,WALTON HIGH SCHOOL,13856,WALTON,NY,3,267.0,9.0,12.0
362982004791,WALTON MIDDLE SCHOOL,13856,WALTON,NY,2,218.0,6.0,8.0
362985004007,FOREST LAKE SCHOOL,11793,WANTAGH,NY,1,381.0,0.0,5.0
362985004008,MANDALAY SCHOOL,11793,WANTAGH,NY,1,248.0,0.0,5.0
362985004010,WANTAGH MIDDLE SCHOOL,11793,WANTAGH,NY,2,640.0,6.0,8.0
362985004011,WANTAGH SENIOR HIGH SCHOOL,11793,WANTAGH,NY,3,859.0,9.0,12.0
362985004012,WANTAGH SCHOOL,11793,WANTAGH,NY,1,642.0,0.0,5.0
362988001118,KINRY ROAD ELEMENTARY SCHOOL,12603,POUGHKEEPSIE,NY,1,382.0,3.0,6.0
362988004013,BRINCKERHOFF ELEMENTARY SCHOOL,12524,FISHKILL,NY,1,572.0,0.0,6.0
362988004014,FISHKILL ELEMENTARY SCHOOL,12524,FISHKILL,NY,1,385.0,0.0,6.0
362988004015,FISHKILL PLAINS ELEMENTARY SCHOOL,12590,WAPPINGERS FALLS,NY,1,537.0,0.0,6.0
362988004016,GAYHEAD SCHOOL,12533,HOPEWELL JUNCTION,NY,1,928.0,0.0,6.0
362988004017,JAMES S EVANS ELEMENTARY SCHOOL,12590,WAPPINGERS FALLS,NY,1,326.0,0.0,6.0
362988004018,JOHN JAY SENIOR HIGH SCHOOL,12533,HOPEWELL JUNCTION,NY,3,1960.0,9.0,12.0
362988004020,MYERS CORNERS SCHOOL,12590,WAPPINGERS FALLS,NY,1,786.0,0.0,6.0
362988004021,OAK GROVE ELEMENTARY SCHOOL,12601,POUGHKEEPSIE,NY,1,441.0,0.0,6.0
362988004022,ROY C KETCHAM SENIOR HIGH SCHOOL,12590,WAPPINGERS FALLS,NY,3,1653.0,9.0,12.0
362988004023,SHEAFE ROAD ELEMENTARY SCHOOL,12590,WAPPINGERS FALLS,NY,1,612.0,0.0,6.0
362988004024,VAN WYCK JUNIOR HIGH SCHOOL,12590,WAPPINGERS FALLS,NY,2,910.0,7.0,8.0
362988004025,VASSAR ROAD ELEMENTARY SCHOOL,12603,POUGHKEEPSIE,NY,1,264.0,0.0,2.0
362988004026,WAPPINGERS JUNIOR HIGH SCHOOL,12590,WAPPINGERS FALLS,NY,2,832.0,7.0,8.0
362988005598,ORCHARD VIEW ALTERNATIVE HIGH SCHOOL,12533,HOPEWELL JUNCTION,NY,3,56.0,9.0,12.0
362991004027,WARRENSBURG ELEMENTARY SCHOOL,12885,WARRENSBURG,NY,1,365.0,-1.0,6.0
362991004028,WARRENSBURG JUNIOR-SENIOR HIGH SCHOOL,12885,WARRENSBURG,NY,3,322.0,7.0,12.0
362994004029,WARSAW ELEMENTARY SCHOOL,14569,WARSAW,NY,1,423.0,-1.0,5.0
362994004030,WARSAW MIDDLE/SENIOR HIGH SCHOOL,14569,WARSAW,NY,3,449.0,6.0,12.0
362994006496,WYOMING COUNTY JAIL,14569,WARSAW,NY,-1,,,
362997004032,PARK AVENUE ELEMENTARY SCHOOL,10990,WARWICK,NY,1,484.0,0.0,4.0
362997004034,WARWICK VALLEY HIGH SCHOOL,10990,WARWICK,NY,3,1326.0,9.0,12.0
362997004035,WARWICK VALLEY MIDDLE SCHOOL,10990,WARWICK,NY,2,1056.0,5.0,8.0
362997004836,SANFORDVILLE ELEMENTARY SCHOOL,10990,WARWICK,NY,1,703.0,0.0,4.0
363003004036,LITTLE BRITAIN ELEMENTARY SCHOOL,12553,NEW WINDSOR,NY,1,408.0,1.0,5.0
363003004037,ROUND HILL ELEMENTARY SCHOOL,10992,WASHINGTONVILLE,NY,1,648.0,-1.0,5.0
363003004038,TAFT ELEMENTARY SCHOOL,10992,WASHINGTONVILLE,NY,1,528.0,0.0,5.0
363003004039,WASHINGTONVILLE MIDDLE SCHOOL,10992,WASHINGTONVILLE,NY,2,952.0,6.0,8.0
363003004040,WASHINGTONVILLE SENIOR HIGH SCHOOL,10992,WASHINGTONVILLE,NY,3,1337.0,9.0,12.0
363006004041,WATERFORD-HALFMOON ELEMENTARY SCHOOL,12188,WATERFORD,NY,1,412.0,0.0,6.0
363006004042,WATERFORD-HALFMOON JUNIOR-SENIOR HIGH SCHOOL,12188,WATERFORD,NY,3,340.0,7.0,12.0
363012004047,CASE MIDDLE SCHOOL,13601,WATERTOWN,NY,2,573.0,7.0,8.0
363012004048,HAROLD T WILEY SCHOOL,13601,WATERTOWN,NY,2,662.0,5.0,6.0
363012004051,KNICKERBOCKER SCHOOL,13601,WATERTOWN,NY,1,378.0,0.0,4.0
363012004054,OHIO STREET SCHOOL,13601,WATERTOWN,NY,1,369.0,0.0,4.0
363012004055,SHERMAN SCHOOL,13601,WATERTOWN,NY,1,301.0,0.0,4.0
363012004057,WATERTOWN SENIOR HIGH SCHOOL,13601,WATERTOWN,NY,3,1027.0,9.0,12.0
363012004622,NORTH ELEMENTARY SCHOOL,13601,WATERTOWN,NY,1,471.0,0.0,4.0
363012005921,STARBUCK ELEMENTARY SCHOOL,13601,WATERTOWN,NY,1,190.0,0.0,4.0
363016004538,WATERVILLE JR/SR HIGH SCHOOL,13480,WATERVILLE,NY,3,340.0,7.0,12.0
363016004573,MEMORIAL PARK ELEMENTARY SCHOOL,13480,WATERVILLE,NY,1,401.0,-1.0,6.0
363021004060,WATERVLIET ELEMENTARY SCHOOL,12189,WATERVLIET,NY,1,742.0,-1.0,6.0
363021004061,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,12189,WATERVLIET,NY,3,554.0,7.0,12.0
363024004062,WATKINS GLEN CENTRAL HIGH SCHOOL,14891,WATKINS GLEN,NY,3,486.0,7.0,12.0
363024004063,WATKINS GLEN ELEMENTARY SCHOOL,14891,WATKINS GLEN,NY,1,554.0,-1.0,6.0
363027004066,ELM STREET ELEMENTARY SCHOOL,14892,WAVERLY,NY,1,323.0,2.0,4.0
363027004068,LINCOLN STREET ELEMENTARY SCHOOL,14892,WAVERLY,NY,1,264.0,-1.0,1.0
363027004069,WAVERLY HIGH SCHOOL,14892,WAVERLY,NY,3,449.0,9.0,12.0
363027005437,WAVERLY MIDDLE SCHOOL,14892,WAVERLY,NY,2,460.0,5.0,8.0
363033004074,WAYNE CENTRAL ELEMENTARY SCHOOL,14520,ONTARIO CENTER,NY,1,304.0,3.0,4.0
363033004075,WAYNE CENTRAL PRIMARY SCHOOL,14520,ONTARIO CENTER,NY,1,433.0,0.0,2.0
363033004076,WAYNE CENTRAL MIDDLE SCHOOL,14520,ONTARIO CENTER,NY,2,693.0,5.0,8.0
363033004078,WAYNE SENIOR HIGH SCHOOL,14520,ONTARIO CENTER,NY,3,697.0,9.0,12.0
363036001207,SPRY MIDDLE SCHOOL,14580,WEBSTER,NY,2,980.0,6.0,8.0
363036004081,WILLINK MIDDLE SCHOOL,14580,WEBSTER,NY,2,961.0,6.0,8.0
363036004083,KLEM ROAD NORTH ELEMENTARY SCHOOL,14580,WEBSTER,NY,1,521.0,-1.0,5.0
363036004084,KLEM ROAD SOUTH ELEMENTARY SCHOOL,14580,WEBSTER,NY,1,533.0,0.0,5.0
363036004086,PLANK ROAD SOUTH ELEMENTARY SCHOOL,14580,WEBSTER,NY,1,602.0,0.0,5.0
363036004087,WEBSTER-SCHROEDER HIGH SCHOOL,14580,WEBSTER,NY,3,1349.0,9.0,12.0
363036004089,STATE ROAD ELEMENTARY SCHOOL,14580,WEBSTER,NY,1,539.0,-1.0,5.0
363036004428,DEWITT ROAD ELEMENTARY SCHOOL,14580,WEBSTER,NY,1,532.0,0.0,5.0
363036004709,PLANK ROAD NORTH ELEMENTARY SCHOOL,14580,WEBSTER,NY,1,537.0,-1.0,5.0
363036004792,SCHLEGEL ROAD ELEMENTARY SCHOOL,14580,WEBSTER,NY,1,451.0,-1.0,5.0
363036004865,THOMAS HIGH SCHOOL,14580,WEBSTER,NY,3,1296.0,9.0,12.0
363039004093,WEBUTUCK HIGH SCHOOL,12501,AMENIA,NY,3,199.0,9.0,12.0
363039004971,WEBUTUCK ELEMENTARY SCHOOL,12501,AMENIA,NY,1,188.0,-1.0,3.0
363039005848,EUGENE BROOKS MIDDLE SCHOOL,12501,AMENIA,NY,2,262.0,4.0,8.0
363042004094,WEEDSPORT ELEMENTARY SCHOOL,13166,WEEDSPORT,NY,1,384.0,-1.0,6.0
363042004095,WEEDSPORT JUNIOR-SENIOR HIGH SCHOOL,13166,WEEDSPORT,NY,3,369.0,7.0,12.0
363045004096,WELLS SCHOOL,12190,WELLS,NY,4,140.0,-1.0,12.0
363048004098,WELLSVILLE ELEMENTARY SCHOOL,14895,WELLSVILLE,NY,1,498.0,-1.0,5.0
363048004099,WELLSVILLE SECONDARY SCHOOL,14895,WELLSVILLE,NY,3,627.0,6.0,12.0
363054004100,FOREST AVENUE SCHOOL,11704,WEST BABYLON,NY,1,274.0,0.0,5.0
363054004101,JOHN F KENNEDY SCHOOL,11704,WEST BABYLON,NY,1,361.0,0.0,5.0
363054004102,SANTAPOGUE SCHOOL,11704,WEST BABYLON,NY,1,340.0,0.0,5.0
363054004103,SOUTH BAY SCHOOL,11704,WEST BABYLON,NY,1,276.0,0.0,5.0
363054004104,TOOKER AVENUE SCHOOL,11704,WEST BABYLON,NY,1,289.0,0.0,5.0
363054004105,WEST BABYLON JUNIOR HIGH SCHOOL,11704,WEST BABYLON,NY,2,896.0,6.0,8.0
363054004106,WEST BABYLON SENIOR HIGH SCHOOL,11704,WEST BABYLON,NY,3,1267.0,9.0,12.0
363060004108,WEST CANADA VALLEY ELEMENTARY SCHOOL,13416,NEWPORT,NY,1,335.0,0.0,6.0
363060004109,WEST CANADA VALLEY JUNIOR-SENIOR HIGH SCHOOL,13416,NEWPORT,NY,3,315.0,7.0,12.0
363063004111,CAMILLUS MIDDLE SCHOOL,13031,CAMILLUS,NY,2,405.0,6.0,8.0
363063004112,EAST HILL ELEMENTARY SCHOOL,13031,CAMILLUS,NY,1,392.0,0.0,5.0
363063004114,ONONDAGA ROAD ELEMENTARY SCHOOL,13219,SYRACUSE,NY,1,389.0,0.0,5.0
363063004115,SPLIT ROCK ELEMENTARY SCHOOL,13031,CAMILLUS,NY,1,338.0,0.0,5.0
363063004116,STONEHEDGE ELEMENTARY SCHOOL,13031,CAMILLUS,NY,1,883.0,0.0,5.0
363063004118,WEST GENESEE MIDDLE SCHOOL,13031,CAMILLUS,NY,2,607.0,6.0,8.0
363063004119,WEST GENESEE SENIOR HIGH SCHOOL,13031,CAMILLUS,NY,3,1469.0,9.0,12.0
363066000501,WEST HEMPSTEAD MIDDLE SCHOOL,11552,WEST HEMPSTEAD,NY,2,278.0,7.0,8.0
363066004121,CORNWELL AVENUE SCHOOL,11552,WEST HEMPSTEAD,NY,1,361.0,1.0,3.0
363066004122,GEORGE WASHINGTON SCHOOL,11552,WEST HEMPSTEAD,NY,2,373.0,4.0,6.0
363066004124,WEST HEMPSTEAD HIGH SCHOOL,11552,WEST HEMPSTEAD,NY,3,636.0,9.0,12.0
363066004867,CHESTNUT STREET SCHOOL,11552,WEST HEMPSTEAD,NY,1,111.0,0.0,1.0
363069004125,BAYVIEW ELEMENTARY SCHOOL,11795,WEST ISLIP,NY,1,405.0,-1.0,5.0
363069004126,BEACH STREET MIDDLE SCHOOL,11795,WEST ISLIP,NY,2,485.0,6.0,8.0
363069004129,MANETUCK ELEMENTARY SCHOOL,11795,WEST ISLIP,NY,1,478.0,-1.0,5.0
363069004130,OQUENOCK ELEMENTARY SCHOOL,11795,WEST ISLIP,NY,1,409.0,-1.0,5.0
363069004131,PAUL J BELLEW ELEMENTARY SCHOOL,11795,WEST ISLIP,NY,1,455.0,-1.0,5.0
363069004134,UDALL ROAD MIDDLE SCHOOL,11795,WEST ISLIP,NY,2,494.0,6.0,8.0
363069004135,WEST ISLIP SENIOR HIGH SCHOOL,11795,WEST ISLIP,NY,3,1380.0,9.0,12.0
363076004137,WEST PARK SCHOOL,12493,WEST PARK,NY,-1,,,
363078004140,ALLENDALE ELEMENTARY SCHOOL,14224,WEST SENECA,NY,1,562.0,-1.0,5.0
363078004142,CLINTON ELEMENTARY SCHOOL,14224,WEST SENECA,NY,1,565.0,0.0,4.0
363078004144,EAST MIDDLE SCHOOL,14224,WEST SENECA,NY,2,811.0,5.0,8.0
363078004147,NORTHWOOD ELEMENTARY SCHOOL,14224,WEST SENECA,NY,1,489.0,-1.0,4.0
363078004149,WEST SENECA EAST SENIOR HIGH SCHOOL,14224,WEST SENECA,NY,3,792.0,9.0,12.0
363078004150,WEST MIDDLE SCHOOL,14224,WEST SENECA,NY,2,827.0,6.0,8.0
363078004151,WEST SENECA WEST SENIOR HIGH SCHOOL,14224,WEST SENECA,NY,3,1195.0,9.0,12.0
363078004152,WINCHESTER ELEMENTARY SCHOOL,14224,WEST SENECA,NY,1,404.0,0.0,5.0
363078004754,WEST ELEMENTARY SCHOOL,14224,WEST SENECA,NY,1,676.0,0.0,5.0
363090004153,WEST VALLEY CENTRAL SCHOOL,14171,WEST VALLEY,NY,4,200.0,-1.0,12.0
363093004154,MOUNT MARKHAM ELEMENTARY SCHOOL,13491,WEST WINFIELD,NY,1,420.0,-1.0,4.0
363093004155,MOUNT MARKHAM MIDDLE SCHOOL,13491,WEST WINFIELD,NY,2,319.0,5.0,8.0
363093004156,MOUNT MARKHAM SENIOR HIGH SCHOOL,13491,WEST WINFIELD,NY,3,352.0,9.0,12.0
363096002842,DRYDEN STREET SCHOOL,11590,WESTBURY,NY,1,559.0,-1.0,1.0
363096004157,DREXEL AVENUE SCHOOL,11590,WESTBURY,NY,1,544.0,1.0,5.0
363096004159,PARK AVENUE SCHOOL,11590,WESTBURY,NY,1,735.0,1.0,5.0
